retailerProductId,name,brand,url,matchedFieldTitles,matchedSnippets,categoryPaths
609050011,The Cherry Tree Mango & Ginger With Toasted Cumin Seeds Chutney,The Cherry Tree,https://www.ocado.com/products/609050011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Finest Ingredients, Taste of the West South West England - Gold 2023, Succulent Mango and Warming Ginger, with Toasted Cumin Seeds, Suitable for vegans | Suitable for Vegans",food-cupboard/table-sauces-condiments-dressings/condiments/chutneys-pickle-relishes/chutneys/mango-fruit-chutneys/mango-chutney
609048011,The Cherry Tree Sandwich Pickle ,The Cherry Tree,https://www.ocado.com/products/609048011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Finest Ingredients, Packed with Finely Diced Garden Veg, Cooked with Rich and Warming Spices, Suitable for vegans | Suitable for Vegans",food-cupboard/table-sauces-condiments-dressings/condiments/chutneys-pickle-relishes/pickle
609058011,The Cherry Tree Seville Orange Breakfast Marmalade ,The Cherry Tree,https://www.ocado.com/products/609058011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Finest Ingredients, Taste of the West South West England - Gold 2022, A Classic Breakfast Favourite, Made with Juicy Seville Oranges, Supporting responsible forest management, Suitable for vegans | Suitable for Vegans",food-cupboard/jam-spreads-desserts/marmalade/orange-marmalades
609047011,The Cherry Tree Spicy Tomato & Caramelised Onion Chutney,The Cherry Tree,https://www.ocado.com/products/609047011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Finest Ingredients, Great taste 2019, A Deliciously Versatile Blend of Sweet, Tangy and Spicy, Suitable for vegans | Suitable for Vegans",food-cupboard/table-sauces-condiments-dressings/condiments/chutneys-pickle-relishes/chutneys/onion-vegetable-chutneys/onion-chutney
612452011,"The Cherry Tree Strawberry, Rhubarb & Vanilla Extra Jam",The Cherry Tree,https://www.ocado.com/products/612452011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Fines Ingredients, Taste of the West South West England - Silver 2020, Superbly Sweet and Soft Set, with Tangy Rhubarb and a Vanilla Twist, Suitable for vegans | Suitable for Vegans",food-cupboard/jam-spreads-desserts/jam/strawberry
609057011,The Cherry Tree Super Berry Extra Jam ,The Cherry Tree,https://www.ocado.com/products/609057011/details,features | dietaryInformation,"Handmade in Small Batches, Crafted Using the Finest Ingredients, Taste of the West South West England - Gold 2023, A Refreshing and Balanced Blend of 4 Super Fruits, Suitable for vegans | Suitable for Vegans",food-cupboard/jam-spreads-desserts/jam/fruity
581262011,The Chocolate Block,The Chocolate Block,https://www.ocado.com/products/581262011/details,dietaryInformation,Suitable for Vegans,beer-wine-spirits/wine/red-wine/shop-by-country/south-africa | beer-wine-spirits/wine/red-wine/shop-by-variety/other-grapes
444315011,"The Cultured Collective Fennel, Apple & Dill Sauerkraut",The Cultured Collective,https://www.ocado.com/products/444315011/details,features | dietaryInformation,"Great taste 2022, Live, Fermented, Raw, Naturally Fermented Unpasteurised Sauerkraut, Raw fermented accompaniment's for salads, sandwiches & wraps, Gluten Free Recipe, No artificial preservatives, Suitable for Vegans | Gluten free; Suitable for Vegans",events-inspiration/buy-women-built/gut-health | events-inspiration/makers-market/female-founders | fresh-chilled-food/cooked-meats-deli-dips/coleslaw-potato-salad/sauerkraut | fresh-chilled-food/ready-meals-easy-to-cook/starters-sides/vegetable-sides | fresh-chilled-food/vegetables/prepared-easy-to-cook
667578011,The Curators Thai Sweet Chilli Protein Chips,The Curators,https://www.ocado.com/products/667578011/details,dietaryInformation,Gluten free; Suitable for Vegans,food-cupboard/crisps-snacks-nuts/better-for-you-snacks | food-cupboard/crisps-snacks-nuts/crisps-dips/sharing-crisps/tortilla-chips | food-cupboard/crisps-snacks-nuts/crisps-dips/single-bag-crisps | food-cupboard/food-cupboard-essentials/crisps-snacks-nuts/crisps | food-cupboard/food-cupboard-essentials/crisps-snacks-nuts/snacks
54460011,The Curry Sauce Co. Balti Curry Sauce ,The Curry Sauce Co.,https://www.ocado.com/products/54460011/details,features | dietaryInformation,"Restaurant quality!, Chilli rating - medium - 2, Suitable for gluten free diets, Suitable for vegetarians and vegans | Suitable for Vegetarians; Suitable for Vegans",dietary-lifestyle-world-foods/free-from/gluten-free/cooking-ingredients-condiments/cooking-sauces | dietary-lifestyle-world-foods/world-foods/indian/food-cupboard | dietary-lifestyle-world-foods/world-foods/indian/sauces-pastes | food-cupboard/cooking-sauces/curry-sauces-pastes/curry-sauces/indian-curries
453901011,The Curry Sauce Co. Dhansak Curry Sauce,The Curry Sauce Co.,https://www.ocado.com/products/453901011/details,features | dietaryInformation,"Restaurant quality!, Chilli rating - medium - 2, Suitable for gluten free diets, Suitable for vegetarians and vegans | Suitable for Vegetarians; Suitable for Vegans",dietary-lifestyle-world-foods/world-foods/indian/food-cupboard | dietary-lifestyle-world-foods/world-foods/indian/sauces-pastes | food-cupboard/cooking-sauces/curry-sauces-pastes/curry-sauces/indian-curries
54463011,The Curry Sauce Co. Jalfrezi Curry Sauce,The Curry Sauce Co.,https://www.ocado.com/products/54463011/details,features | dietaryInformation,"Heat/spice - Medium, Suitable for gluten free diets, Suitable for Vegetarians and Vegans | Suitable for Vegetarians; Suitable for Vegans",dietary-lifestyle-world-foods/world-foods/indian/food-cupboard | dietary-lifestyle-world-foods/world-foods/indian/sauces-pastes | food-cupboard/cooking-sauces/curry-sauces-pastes/curry-sauces/indian-curries
551672011,The Foraging Fox Spicy Tomato Ketchup,The Foraging Fox,https://www.ocado.com/products/551672011/details,dietaryInformation,Gluten free; Suitable for Vegans,events-inspiration/buy-women-built/food-cupboard | food-cupboard/table-sauces-condiments-dressings/condiments/tomato-ketchup
376133011,The Garlic Farm Black Garlic Cloves,The Garlic Farm,https://www.ocado.com/products/376133011/details,features | dietaryInformation,"On the Isle of Wight, Ready to Eat, Inspired Produce, Giving Garlic Greatness, Sweet & Savoury, Expertly Aged, The Original Black Garlic Est. 2008, Contains aged garlic cloves, additive and preservatve free, Suitable for Vegan, Gluten Free, Coeliac | Gluten free; Suitable for Coeliacs; Suitable for Vegans",dietary-lifestyle-world-foods/world-foods/indian/spices-seasonings | events-inspiration/gourmet-food-market/fresh-fruit-vegetables/vegetables | food-cupboard/brands-we-love/the-garlic-farm-shop/garlic-cloves-puree-salt/garlic-cloves | food-cupboard/cooking-ingredients/olives-antipasti-jarred-goods/antipasti | food-cupboard/cooking-ingredients/spices/garlic | fresh-chilled-food/cooked-meats-deli-dips/olives-tapas-antipasti/antipasti | fresh-chilled-food/vegetables/onions-leeks-garlic/garlic-cloves
376031011,The Garlic Farm Peach & Mango Chutney,The Garlic Farm,https://www.ocado.com/products/376031011/details,dietaryInformation,Gluten free; Suitable for Vegans,food-cupboard/brands-we-love/the-garlic-farm-shop/relishes-sauces/relishes | food-cupboard/meal-kits/indian/chutney | food-cupboard/table-sauces-condiments-dressings/condiments/chutneys-pickle-relishes/chutneys/mango-fruit-chutneys/fruit-chutney
376042011,The Garlic Farm Puree,The Garlic Farm,https://www.ocado.com/products/376042011/details,dietaryInformation,Gluten free; Suitable for Vegans,food-cupboard/brands-we-love/the-garlic-farm-shop/garlic-cloves-puree-salt/garlic-puree | food-cupboard/cooking-ingredients/chopped-ingredients-pastes/pastes
609085011,Groovy Food Company Chipotle Agave Nectar,The Groovy Food Co,https://www.ocado.com/products/609085011/details,features | dietaryInformation,"Hot & Smokey, Mix, Drizzle and Dress, Pizza, Salads and Sauces, Suitable for vegans, Kosher - KLBD | Suitable for Vegans; Kosher",dietary-lifestyle-world-foods/kosher/vegetarian-vegan/vegan | dietary-lifestyle-world-foods/vegan/food-cupboard | food-cupboard/jam-spreads-desserts/syrup-treacle/syrup | food-cupboard/table-sauces-condiments-dressings/condiments/chilli-hot-sauces/hot-sauces | food-cupboard/table-sauces-condiments-dressings/salad-dressings-vinaigrettes/vinaigrettes-thin-dressings/vinaigrette
609084011,Groovy Food Company Hot Agave Nectar,The Groovy Food Co,https://www.ocado.com/products/609084011/details,features | dietaryInformation,"Sweet & Spicy, Mix, Drizzle and Dress, Pizza, Salads and Sauces, Suitable for vegans, Kosher - KLBD | Suitable for Vegans; Kosher",dietary-lifestyle-world-foods/kosher/vegetarian-vegan/vegan | dietary-lifestyle-world-foods/vegan/food-cupboard | food-cupboard/jam-spreads-desserts/honey/runny-honey/squeezy-bottles | food-cupboard/table-sauces-condiments-dressings/condiments/chilli-hot-sauces/hot-sauces | food-cupboard/table-sauces-condiments-dressings/salad-dressings-vinaigrettes/vinaigrettes-thin-dressings/dressings
576251011,Groovy Food Company Organic Date Syrup,The Groovy Food Co,https://www.ocado.com/products/576251011/details,features | dietaryInformation,"Organic, 100% natural sweetener, Mellow & delicious, Suitable for vegans, Kosher - KLBD | Organic; Low Fat; Kosher; Suitable for Vegans",dietary-lifestyle-world-foods/organic/food-cupboard/home-baking/sugar-honey-sweeteners/sweeteners | food-cupboard/jam-spreads-desserts/syrup-treacle/syrup | food-cupboard/sugar-home-baking/sugar-syrups/maple-syrup-natural-sugars/natural-sugars
679400011,The Gut Stuff Cocoa and Hazelnut bars,The Gut Stuff,https://www.ocado.com/products/679400011/details,features | dietaryInformation,"1/3 of Your recommended daily fibre intake, No nasties, 127kcal Per bar, Gluten free, No emulsifiers or preservatives, Suitable for vegans | Gluten free; Suitable for Vegans",dietary-lifestyle-world-foods/free-from/gluten-free/biscuits-crisps-snacks/bars-energy-balls/breakfast-biscuits-bars | dietary-lifestyle-world-foods/free-from/gluten-free/breakfast-cereals-bars/breakfast-biscuits-bars | dietary-lifestyle-world-foods/vegan/deli-snacks | dietary-lifestyle-world-foods/vegan/food-cupboard | food-cupboard/crisps-snacks-nuts/better-for-you-snacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/breakfast-biscuits-bars/breakfast-bars | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/fruit-cereal-bars/fruit-cereal-bars-multipacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/nut-syrup-cereal-bars
679402011,The Gut Stuff Peanut Butter Bars,The Gut Stuff,https://www.ocado.com/products/679402011/details,features | dietaryInformation,"1/3 of your recommended daily fibre intake, No nasties, 122 kcal per bar, Gluten free, No emulsifiers or preservatives, Suitable for vegans | Gluten free; Suitable for Vegans",dietary-lifestyle-world-foods/free-from/gluten-free/biscuits-crisps-snacks/bars-energy-balls/breakfast-biscuits-bars | dietary-lifestyle-world-foods/free-from/gluten-free/breakfast-cereals-bars/breakfast-biscuits-bars | dietary-lifestyle-world-foods/vegan/deli-snacks | dietary-lifestyle-world-foods/vegan/food-cupboard | food-cupboard/crisps-snacks-nuts/better-for-you-snacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/breakfast-biscuits-bars/breakfast-bars | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/fruit-cereal-bars/fruit-cereal-bars-multipacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/nut-syrup-cereal-bars
679401011,The Gut Stuff Sea Salt and Caramel Bars,The Gut Stuff,https://www.ocado.com/products/679401011/details,features | dietaryInformation,"1/3 of your recommended daily fibre intake, No nasties, 120 kcal per bar, No emulsifiers or preservatives, Gluten free, Suitable for vegans | Gluten free; Suitable for Vegans",dietary-lifestyle-world-foods/free-from/gluten-free/biscuits-crisps-snacks/bars-energy-balls/breakfast-biscuits-bars | dietary-lifestyle-world-foods/free-from/gluten-free/breakfast-cereals-bars/breakfast-biscuits-bars | dietary-lifestyle-world-foods/vegan/deli-snacks | dietary-lifestyle-world-foods/vegan/food-cupboard | food-cupboard/crisps-snacks-nuts/better-for-you-snacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/breakfast-biscuits-bars/breakfast-bars | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/fruit-cereal-bars/fruit-cereal-bars-multipacks | food-cupboard/crisps-snacks-nuts/cereal-snacking-bars/nut-syrup-cereal-bars
659815011,The Hidden Sea Sauvignon Blanc,The Hidden Sea,https://www.ocado.com/products/659815011/details,features | dietaryInformation,"The Wine That Saves the Sea, Sustainable Wine Product, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/wine/white-wine/shop-by-country/australia | beer-wine-spirits/wine/white-wine/shop-by-variety/sauvignon-blanc
667655011,The Hidden Sea Shiraz Cabernet,The Hidden Sea,https://www.ocado.com/products/667655011/details,features | dietaryInformation,"The Wine That Saves the Sea, Global drink intel. ESG awards 2023 - winner, Sustainable Wine Product, Suitable for vegans | Suitable for Vegans",beer-wine-spirits/wine/red-wine/shop-by-country/australia | beer-wine-spirits/wine/red-wine/shop-by-variety/shiraz
499521011,The Isle of Wight Distillery Mermaid Gin,The IOW Distillery,https://www.ocado.com/products/499521011/details,dietaryInformation,Gluten free; Suitable for Vegans,beer-wine-spirits/brands-we-love/gin-shop/classic | beer-wine-spirits/brands-we-love/gin-shop/gifting | beer-wine-spirits/premium-spirits | beer-wine-spirits/spirits/gin/classic
613008011,The Isle of Wight Distillery Mermaid Pink Gin,The IOW Distillery,https://www.ocado.com/products/613008011/details,dietaryInformation,Gluten free; Suitable for Vegans,beer-wine-spirits/spirits/gin/flavoured
613010011,The Isle of Wight Distillery Mermaid Salt Vodka,The IOW Distillery,https://www.ocado.com/products/613010011/details,dietaryInformation,Gluten free; Suitable for Vegans,beer-wine-spirits/spirits/gin/flavoured | beer-wine-spirits/spirits/vodka/classic | beer-wine-spirits/spirits/vodka/flavoured
613009011,The Isle of Wight Distillery Mermaid Zest Gin ,The IOW Distillery,https://www.ocado.com/products/613009011/details,dietaryInformation,Gluten free; Suitable for Vegans,beer-wine-spirits/spirits/gin/flavoured
682739011,The Kebab Club Chicken Shish Marinade,The Kebab Club,https://www.ocado.com/products/682739011/details,dietaryInformation,"Free from GMO. No added sugars, sweeteners or additives. Suitable for vegetarians and vegans.",events-inspiration/buy-women-built/cooking-ingredients | food-cupboard/cooking-ingredients/seasonings-rubs/made-for-meat | food-cupboard/cooking-ingredients/seasonings-rubs/shop-by-cuisine/middle-eastern | food-cupboard/cooking-ingredients/seasonings-rubs/spicy-peri-peri | food-cupboard/table-sauces-condiments-dressings/condiments/bbq-sauce-marinades/marinades
662951011,The Kebab Club Hot Turkish Chilli Sauce,The Kebab Club,https://www.ocado.com/products/662951011/details,dietaryInformation,"Free from GMO. No additives. Suitable for vegetarians and vegans. Low calorie, low fat.",events-inspiration/buy-women-built/cooking-ingredients | events-inspiration/makers-market/brands-we-love/the-kebab-club | food-cupboard/cooking-ingredients/seasonings-rubs/bbq | food-cupboard/table-sauces-condiments-dressings/condiments/chilli-hot-sauces/chilli-sauces
